366	IJAIT	International Journal on Artificial Intelligence Tools	http://www.worldscinet.com/journals/ijait/ijait.shtml
367	IJCES	International Journal of Computational Engineering Science	http://www.worldscinet.com/ijces/ijces.shtml
368	IJCIA	International Journal of Computational Intelligence and Applications	http://www.worldscinet.com/ijcia/ijcia.shtml
369	IJCPOL	International Journal of Computer Processing of Oriental Languages	http://www.worldscinet.com/ijcpol/ijcpol.shtml
370	IJCS	International Journal in Computer Simulation	
371	CAGD	Computer Aided Geometric Design	http://www.sciencedirect.com/science/journal/01678396
372	IJCSS	The International Journal of Computers, Systems and Signal	www.fullcycles.org/iaamsad/ijcss/
373	IJCV	International Journal of Computer Vision	http://www.wkap.nl/journalhome.htm/0920-5691
374	IJGIS	International Journal of Geographic Information Systems	http://www.tandf.co.uk/journals/tf/13658816.html
375	IJHSC	International Journal of High Speed Computing	http://www.worldscinet.com/ijhsc/ijhsc.shtml
376	IJIEM	Journal of Internet and Enterprise Management	www.inderscience.com/ijiem
377	IJITDM	International Journal of Information Technology and Decision Making	http://www.worldscinet.com/ijitdm/ijitdm.shtml
378	IJNM	International Journal of Network Management	http://www.interscience.wiley.com/jpages/1055-7148/
379	IJON	Neurocomputing	www.elsevier.com/locate/neucom
380	IJPRAI	International Journal of Pattern Recognition and Artificial Intelligence	www.worldscinet.com/ijprai/
381	IJSM	International Journal of Shape Modeling	http://www.worldscinet.com/ijsm/ijsm.shtml
382	CAI	Computing and Informatics / Computers and Artificial Intelligence	http://www.cai.sk/
384		Integration	http://www.sciencedirect.com/science/journal/01679260
385	ISA	Rundbrief Der Gi-fachgruppe 5.10 Informationssystem-architekturen	
386	ISB	in Silico Biology	http://www.bioinfo.de/isb/
387	IVS	Information Visualization	http://www.palgrave-journals.com/ivs/
388	JBI	Journal of Biomedical Informatics	http://www.sciencedirect.com/science/journal/15320464
389	JCAMD	Journal of Computer-aided Molecular Design	http://www.kluweronline.com/issn/0920-654X/
390	JCB	Journal of Computational Biology	http://www.liebertpub.com/CMB/default1.asp
391	JCC	Journal of Computational Chemistry	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-987X
392	JCISD	Journal of Chemical Information and Computer Sciences	http://pubs.acs.org/journals/jcisd8/index.html
393	CANDC	Computational Biology and Chemistry / Computers & Chemistry	http://www.sciencedirect.com/science/journal/14769271
394	JCNS	Journal of Computational Neuroscience	http://www.wkap.nl/journalhome.htm/0929-5313
395	JIFS	Journal of Intelligent and Fuzzy Systems	http://www.iospress.nl/loadtop/load.php?isbn=10641246
396	JILT	Journal of Information, Law and Technology	http://elj.warwick.ac.uk/jilt/
397	JMIV	Journal of Mathematical Imaging and Vision	http://www.wkap.nl/journalhome.htm/0924-9907
398	JSA	Journal of Systems Architecture	http://www.sciencedirect.com/science/journal/13837621
399		Kognitionswissenschaft	http://link.springer.de/link/service/journals/00197/index.htm
400		Kybernetika	http://www.lib.cas.cz/casopisy/cz/Kybernetika.htm
401	MICRO	IEEE Micro	http://computer.org/micro/
402	MOR	Mathematics of Operations Research	http://mor.journal.informs.org/
403	CG	Computers & Graphics	http://www.sciencedirect.com/science/journal/00978493
404	NCA	Neural Computing and Applications	http://link.springer.de/link/service/journals/00521/index.htm
405	NDJFL	Notre Dame Journal of Formal Logic	http://www.nd.edu/~ndjfl/
406	NETWORK	IEEE Network	http://www.comsoc.org/ni/
407		Neuroimage	http://www.apnet.com/www/journal/ni.htm
408	NFD	Nachrichten Für Dokumentation / Information - Wissenschaft Und Praxis	http://www.dgd.de/
409	NPL	Neural Processing Letters	http://www.springerlink.com/content/100321/
410	NRHM	The New Review of Hypermedia and Multimedia	http://www.tandf.co.uk/journals/titles/13614568.asp
411	OMICS	Omics A Journal of Integrative Biology	http://www.liebertonline.com/omi
412	OOPSM	Oops Messenger	portal.acm.org/sigplan/newsletter/oops/
413	ORL	Operations Research Letters	www.elsevier.com/locate/orl
414	CGA	IEEE Computer Graphics and Applications	http://computer.org/cga/
415	PDLN	Procesamiento Del Lenguaje Natural	
416	PIEEE	Proceedings of The IEEE	http://www.ieee.org/portal/pages/pubs/proceedings/
417	PIK	Praxis Der Informationsverarbeitung Und Kommunikation	http://www.degruyter.de/journals/pik/detail.cfm
418	PR	Pattern Recognition	http://www.sciencedirect.com/science/journal/00313203
419	PRL	Pattern Recognition Letters	http://www.sciencedirect.com/science/journal/01678655
420	PUC	Personal and Ubiquitous Computing	http://www.personal-ubicomp.com/
421		Robotersysteme	
423	SIAMAM	Siam Journal on Applied Mathematics	www.siam.org/journals/siap.php
424	SIGACT	Sigact News	http://portal.acm.org/browse_dl.cfm?idx=J697
425	CHK	Cybernetics and Human Knowing	http://www.imprint.co.uk/C&HK/cyber.htm
426	SIGART	Intelligence/sigart Bulletin	http://sigart.acm.org/
427	SIMULATION	Transactions of The Society for Modeling and Simulation International	http://sim.sagepub.com/
428	SP	Scientific Programming	http://www.iospress.nl/loadtop/load.php?isbn=10589244
429	SQJ	Software Quality Journal	http://www.wkap.nl/journalhome.htm/0963-9314
430	STT	Softwaretechnik-trends	http://pi.informatik.uni-siegen.de/stt/
431	TCOM	IEEE Transactions on Communications	http://dl.comsoc.org/comm/
432	THEATLANTIC	The Atlantic Monthly	http://www.theatlantic.com/
433	TIT	IEEE Transactions on Information Theory	http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=18
434	TJS	The Journal of Supercomputing	http://www.kluweronline.com/issn/0920-8542
435	TMM	IEEE Transactions on Multimedia	http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6046
436	TAP	ACM Transactions on Applied Perception	tap.acm.org/
437	TACO	ACM Transactions on Architecture and Code Optimization	taco.acm.org/
438		Ubiquity	http://ubiquity.acm.org/
439		Elearn	http://elearnmag.org/
441		Interactions	interactions.acm.org/
442		Networker	http://networker.acm.org/
446	CAIS	Communications of The Ais	aisel.aisnet.org/cais/
448	JCSC	Journal of Computing Sciences in Colleges	http://www.ccsc.org/publications/pubsJournal.htm
449		Linux Journal	www.linuxjournal.com/
451		3c On-line	http://portal.acm.org/toc.cfm?id=J685
452		ACM Sigapl Apl Quote Quad	http://portal.acm.org/browse_dl.cfm?idx=J46
453		ACM Sigapp Applied Computing Review	http://www.sigapp.org/acr.html
454		ACM Sigarch Computer Architecture News	http://portal.acm.org/browse_dl.cfm?idx=J89
455		ACM Sigada Ada Letters	http://portal.acm.org/toc.cfm?id=J32&type=periodical
456		ACM Sigbio Newsletter	
457		ACM Sigcaph Computers and The Physically Handicapped	
458		ACM Sigcas Computers and Society	http://portal.acm.org/browse_dl.cfm?idx=J198
459		ACM Sigchi Bulletin	http://bulletin.sigchi.org/
460		ACM Sigchi Bulletin - A Supplement To Interactions	http://portal.acm.org/browse_dl.cfm?idx=J687
462		ACM Sigcpr Computer Personnel	http://portal.acm.org/sigcpr/newsletter
463		ACM Sigcse Bulletin	http://www.sigcse.org/Bulletin
464		ACM Sigcue Outlook	
465		ACM Sigda Newsletter	http://portal.acm.org/sigda/newsletter
466		ACM Sigdoc Asterisk Journal of Computer Documentation	
467		ACM Sigforth Newsletter	http://portal.acm.org/toc.cfm?id=J696
468		ACM Siggraph Computer Graphics	http://www.siggraph.org/publications/newsletter
469		ACM Siggroup Bulletin	http://portal.acm.org/toc.cfm?id=J702&type=periodical
470		ACM Sigice Bulletin	http://portal.acm.org/browse_dl.cfm?linked=1&part=newsletter&idx=J694&coll=ACM&dl=ACM&CFID=15151515&CFTOKEN=6184618
471		ACM Sigmicro Newsletter	http://portal.acm.org/browse_dl.cfm?idx=J703
472		ACM Sigmini Newsletter	http://portal.acm.org/toc.cfm?id=1041275
475		ACM Signum Newsletter	
476		ACM Sigoa Newsletter	http://portal.acm.org/browse_dl.cfm?linked=1&part=newsletter&idx=J915&coll=portal&dl=ACM
477		ACM Sigois Bulletin	http://portal.acm.org/browse_dl.cfm?idx=J705
478		ACM Sigplan Fortran Forum	portal.acm.org/sigplan/newsletter/fortran/
479		ACM Sigplan Lisp Pointers	portal.acm.org/sigplan/newsletter/lisp/
480		ACM Sigsac Review	http://portal.acm.org/sigsac/newsletter
481		ACM Sigsam Bulletin	http://portal.acm.org/browse_dl.cfm?idx=J707
482		ACM Sigsim Simulation Digest	
483		ACM Sigsmall/pc Notes	http://portal.acm.org/browse_dl.cfm?idx=J692
485		ACM Sigsoft Software Engineering Notes	http://www.sigsoft.org/SEN/
486		ACM Siguccs Newsletter	http://portal.acm.org/siguccs/newsletter
487		ACM Sigweb Newsletter	http://portal.acm.org/sigweb/newsletter
549		IEEE Computer Society	
652		IEEE Computer Applications in Power	http://ieeexplore.ieee.org/servlet/opac?punumber=67
664		IEEE Pervasive Computing	www.computer.org/pervasive
667		IEEE Transactions on Computer-aided Design of Integrated Circuits and Systems	tcad.polito.it/
669	TFS	IEEE Transactions on Fuzzy Systems	www.ieee-cis.org/pubs/tfs
670		IEEE Transactions on Image Processing	http://www.signalprocessingsociety.org/publications/periodicals/image-processing/
677		IEEE Transactions on Neural Networks	http://ieee-cis.org/pubs/tnn/
694	VLSI	IEEE Transactions on Very Large Scale Integration Systems	http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=92
696		IEEE Wireless Communications	http://dl.comsoc.org/pci/
697	APJOR	Asia-pacific Journal of Operational Research	www.worldscinet.com/apjor/
698	CIT	Journal of Computing and Information Technology	cit.srce.hr/
699	EG	Electronic Government, An International Journal	www.inderscience.com/eg
700	IBIS	International Journal of Interoperability in Business Information Systems	http://www.ibis-journal.net/
701	IJAC	International Journal of Algebra and Computation	http://www.worldscinet.com/ijac/
702	IJAHUC	International Journal of Ad Hoc and Ubiquitous Computing	http://www.inderscience.com/browse/index.php?journalCODE=IJAHUC
703	IJAMC	International Journal of Advanced Media and Communication	http://www.inderscience.com/browse/index.php?journalCODE=ijamc
704	IJAOSE	International Journal of Agent-oriented Software Engineering	http://www.inderscience.com/browse/index.php?journalCODE=ijaose
705	IJBIDM	International Journal of Business Intelligence and Data Mining	http://www.inderscience.com/browse/index.php?journalCODE=ijbidm
706	IJBIS	International Journal of Business Information Systems	http://www.inderscience.com/browse/index.php?journalCODE=ijbis
707	IJBRA	International Journal of Bioinformatics Research and Applications	http://www.inderscience.com/browse/index.php?journalCODE=ijbra
708	IJCAT	Journal of Computer Applications in Technology	http://www.inderscience.com/browse/index.php?journalCODE=ijcat
709	IJCINI	International Journal of Cognitive Informatics and Natural Intelligence	http://www.igi-global.com/Bookstore/TitleDetails.aspx?TitleId=1095
710	IJCSA	International Journal of Computer Science & Applications	www.tmrfindia.org/ijcsa.html
711	IJDMB	International Journal of Data Mining and Bioinformatics	http://www.inderscience.com/browse/index.php?journalCODE=ijdmb
712	IJEB	International Journal of Electronic Business	http://www.inderscience.com/browse/index.php?journalCODE=ijeb
713	IJEH	International Journal of Electronic Healthcare	http://www.inderscience.com/browse/index.php?journalCODE=ijeh
714	IJES	International Journal of Embedded Systems	http://www.inderscience.com/browse/index.php?journalCODE=ijes
715	IJHPCN	International Journal of High Performance Computing and Networking	http://www.inderscience.com/browse/index.php?journalCODE=ijhpcn
716	IJICT	International Journal of Information and Communication Technology	http://www.inderscience.com/browse/index.php?journalCODE=ijict
717	IJIIDS	International Journal of Intelligent Information and Database Systems	http://www.inderscience.com/browse/index.php?journalCODE=ijiids
718	IJIPT	International Journal of Internet Protocol Technology	http://www.inderscience.com/browse/index.php?journalCODE=ijipt
719	IJIQ	International Journal of Information Quality	http://www.inderscience.com/browse/index.php?journalCODE=ijiq
720	IJISCM	International Journal of Information Systems and Change Management	http://www.inderscience.com/browse/index.php?journalCODE=ijiscm
721	IJISTA	International Journal of Intelligent Systems Technologies and Applications	http://www.inderscience.com/browse/index.php?journalCODE=ijista
722	IJITM	International Journal of Information Technology and Management	http://www.inderscience.com/browse/index.php?journalCODE=ijitm
723	IJITSA	International Journal of Information Technologies and Systems Approach	http://www.idea-group.com/Bookstore/TitleDetails.aspx?TitleId=1098
724	IJKM	International Journal of Knowledge Management	http://www.igi-global.com/Bookstore/TitleDetails.aspx?TitleId=1083&DetailsType=Description
725	IJLT	International Journal of Learning Technology	http://www.inderscience.com/browse/index.php?journalCODE=ijlt
726	IJMC	International Journal of Mobile Communications	www.inderscience.com/ijmc
727	IJMR	International Journal of Manufacturing Research	http://www.inderscience.com/browse/index.php?journalCODE=ijmr
728	IJMSO	International Journal of Metadata, Semantics and Ontologies	http://www.inderscience.com/browse/index.php?journalCODE=ijmso
729	IJMTM	International Journal of Manufacturing Technology and Management	http://www.inderscience.com/browse/index.php?journalCODE=ijmtm
730	IJNVO	International Journal of Networking and Virtual Organisations	http://www.inderscience.com/browse/index.php?journalCODE=ijnvo
731	IJRFITA	International Journal of Radio Frequency Identification Technology and Applications	http://www.inderscience.com/browse/index.php?journalCODE=ijrfita
732	IJSN	International Journal of Security and Networks	http://www.inderscience.com/browse/index.php?journalCODE=ijsn
733	IJSNet	International Journal of Sensor Networks	http://www.inderscience.com/browse/index.php?journalCODE=ijsnet
734	IJSS	International Journal of Services and Standards	http://www.inderscience.com/browse/index.php?journalCODE=ijss
735	IJSTM	International Journal of Services Technology and Management	http://www.inderscience.com/browse/index.php?journalCODE=ijstm
736	IJVR	International Journal of Virtual Reality	www.ijvr.org/
737	IJWBC	International Journal of Web Based Communities	www.inderscience.com/ijwbc
738	IJWGS	International Journal of Web and Grid Services	http://www.inderscience.com/browse/index.php?journalCODE=ijwgs
739	IJWIN	International Journal of Wireless Information Networks	http://www.springerlink.com/content/101153/
740	IJWIS	International Journal of Web Information Systems	http://emeraldinsight.com/1744-0084.htm
741	IJWMC	International Journal of Wireless and Mobile Computing	http://www.inderscience.com/browse/index.php?journalCODE=ijwmc
742	ISSE	Innovations in Systems and Software Engineering	http://www.springerlink.com/content/113014/
743	ITSSA	International Transactions on Systems Science and Applications	fatech.org.uk/press/itssa/
744	JACIII	Journal of Advanced Computational Intelligence and Intelligent Informatics	www.fujipress.jp/JACIII/
745	JAMDS	Journal of Applied Mathematics and Decision Sciences	http://www.hindawi.com/journals/ads/index.html
746	JCM	Journal of Communications	www.academypublisher.com/jcm/
747	JCP	Journal of Computers	www.academypublisher.com/jcp/
748	JDIM	Journal of Digital Information Management	www.dirf.org/jdim/
749	JETC	ACM Journal on Emerging Technologies in Computing Systems	jetc.acm.org/
750	JIKM	Journal of Information & Knowledge Management	http://www.worldscinet.com/jikm/jikm.shtml
751	JNW	Journal of Networks	www.academypublisher.com/jnw/
752	JOCCH	ACM Journal on Computing and Cultural Heritage	http://portal.acm.org/toc.cfm?id=1367080
753	JSW	Journal of Software	www.academypublisher.com/jsw/
